class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
M,74.56738650798798,129.6592891216278,-1.1292426052023075e-06,61.322446167469025,112.50243186950684,-0.026555201038718224,65.37995785474777,88.8679951429367,-0.04063908010721207,81.92847669124603,79.20551598072052,-0.055900052189826965,94.61825788021088,71.93624675273895,-0.07038143277168274,67.60762184858322,76.41836106777191,-0.008484948426485062,67.51753091812134,59.25862938165665,-0.056081321090459824,64.3007755279541,70.11914849281311,-0.09331701695919037,63.08992803096771,83.63056182861328,-0.11083424836397171,79.06679213047028,77.60817110538483,-0.020725654438138008,78.91263663768768,56.69707953929901,-0.06252370774745941,74.14771914482117,67.89033114910126,-0.08843270689249039,71.64862006902695,82.51991271972656,-0.09412630647420883,90.30934274196625,83.15732181072235,-0.03972634673118591,91.04621708393097,59.6941351890564,-0.08566699922084808,85.39251387119293,69.3342849612236,-0.10088670253753662,82.22404718399048,81.73527717590332,-0.10264608263969421,100.06415247917175,92.27854907512665,-0.059812989085912704,90.86100161075592,83.91127288341522,-0.10534229129552841,84.24383103847504,95.74718177318573,-0.10974583774805069,82.55170583724976,107.28456974029541,-0.10463133454322815
M,73.927541077137,129.20794486999512,-1.3794235655950615e-06,58.18781554698944,112.66230940818787,-0.03616664186120033,61.10101640224457,87.6721054315567,-0.05472172424197197,80.6244045495987,77.73139178752899,-0.07657122611999512,94.20281946659088,69.5954293012619,-0.0924583300948143,59.77201759815216,72.719044983387,-0.003440089290961623,56.394678354263306,54.22946959733963,-0.07113607972860336,56.8655401468277,71.81587368249893,-0.11325512081384659,59.40506011247635,86.43913865089417,-0.13102656602859497,73.907370865345,72.76230454444885,-0.018146473914384842,70.76482772827148,52.25377231836319,-0.08746621012687683,68.68115365505219,72.17799425125122,-0.11188022047281265,69.28587555885315,87.40806877613068,-0.1086290180683136,87.95025944709778,77.64812707901001,-0.04450903460383415,86.7008775472641,54.143017530441284,-0.11140594631433487,82.3746532201767,71.98791056871414,-0.10909011960029602,81.81428611278534,85.07597744464874,-0.09126272797584534,100.89569091796875,85.86876690387726,-0.07413387298583984,92.35323965549469,78.15857827663422,-0.125541552901268,86.13930344581604,92.49779284000397,-0.12150609493255615,85.62827110290527,102.24194526672363,-0.10742881894111633
M,77.13537812232971,126.9071102142334,-1.1894699127878994e-06,62.888020277023315,111.06276512145996,-0.04371827840805054,69.28124874830246,86.64215505123138,-0.06299728900194168,90.59007167816162,79.29781079292297,-0.08107521384954453,106.79183006286621,74.9058187007904,-0.09494952857494354,68.5460776090622,68.02206337451935,-0.019124604761600494,72.39903062582016,49.924662709236145,-0.07810919731855392,71.71998023986816,65.67879170179367,-0.11884801089763641,70.26500254869461,82.27478563785553,-0.13683991134166718,83.0725371837616,70.3105553984642,-0.025104787200689316,86.83390617370605,50.28500854969025,-0.08412637561559677,83.28173160552979,68.51818710565567,-0.10882032662630081,79.47091162204742,85.6890857219696,-0.10872124135494232,95.75209021568298,77.62505114078522,-0.04065996780991554,102.12144255638123,56.899939477443695,-0.10291580110788345,96.27988636493683,73.51895570755005,-0.1099887415766716,90.97340404987335,88.29138278961182,-0.1005568653345108,105.75790107250214,87.91717886924744,-0.059106823056936264,99.90198612213135,82.48229026794434,-0.11808083951473236,91.85586869716644,96.08455002307892,-0.12457508593797684,87.37692832946777,106.63178265094757,-0.11732234060764313
M,2138.856053352356,2938.089072704315,-1.3792707704851637e-06,1772.6547718048096,2554.0491342544556,-0.05465056002140045,1857.019543647766,2029.4535756111145,-0.09189736098051071,2298.8385558128357,1879.2155385017395,-0.12665444612503052,2683.6522221565247,1780.115246772766,-0.16121773421764374,1880.0566792488098,1666.6011214256287,-0.056309688836336136,1717.8997993469238,1367.4684762954712,-0.14925731718540192,1640.1000022888184,1706.9944739341736,-0.20892071723937988,1628.2424926757812,2040.4016375541687,-0.23807547986507416,2204.0496468544006,1712.1491432189941,-0.06941298395395279,2000.0279545783997,1322.9629397392273,-0.17058227956295013,1869.85445022583,1768.2024836540222,-0.20463161170482635,1845.270037651062,2165.488600730896,-0.205515056848526,2493.091106414795,1864.7008538246155,-0.09406530857086182,2356.4502596855164,1429.850846529007,-0.19779998064041138,2177.2071719169617,1862.7383708953857,-0.2033357322216034,2117.7114844322205,2213.484048843384,-0.186079740524292,2726.908564567566,2072.991907596588,-0.12136192619800568,2387.5556588172913,2002.8496384620667,-0.21233128011226654,2239.875912666321,2363.189399242401,-0.22250451147556305,2267.9128646850586,2590.8658504486084,-0.21348613500595093
M,1384.8565220832825,2680.7690262794495,-1.064829575625481e-06,1129.62806224823,2324.3343830108643,-0.04507223889231682,1321.2815523147583,1848.497986793518,-0.06644705682992935,1805.6262731552124,1762.8546953201294,-0.087183378636837,2150.083601474762,1659.915804862976,-0.10439222306013107,1275.9612500667572,1449.1799175739288,-0.011031518690288067,1288.3517146110535,1124.4893074035645,-0.09481719881296158,1276.911199092865,1463.3187353610992,-0.15734319388866425,1258.0445408821106,1806.1341047286987,-0.1885358691215515,1601.107656955719,1492.9698407649994,-0.024639060720801353,1588.6618494987488,1109.563171863556,-0.10835031419992447,1519.676685333252,1514.9232745170593,-0.15047554671764374,1472.8607833385468,1854.6304106712341,-0.16053485870361328,1872.2017407417297,1652.998924255371,-0.05117654800415039,1953.3271193504333,1214.0942215919495,-0.1351780891418457,1844.1156148910522,1578.991413116455,-0.1460101306438446,1775.9937644004822,1870.0295090675354,-0.13818441331386566,2100.333094596863,1889.182448387146,-0.08076133579015732,1920.477569103241,1835.7625007629395,-0.154117152094841,1767.4224972724915,2141.446352005005,-0.16225412487983704,1731.63503408432,2310.884714126587,-0.15631386637687683
M,1343.5574769973755,2409.8474979400635,-9.83967652246065e-07,1104.1291952133179,2077.405571937561,-0.030236219987273216,1275.7820785045624,1602.4115681648254,-0.04209626466035843,1692.1337842941284,1501.3811588287354,-0.05409790948033333,1988.9835119247437,1418.3806478977203,-0.06734935939311981,1340.2815163135529,1379.5773088932037,-0.0049485107883811,1351.8075942993164,1082.722395658493,-0.05634705349802971,1262.4188661575317,1280.4072797298431,-0.09769885241985321,1192.9569840431213,1524.6253609657288,-0.1184862032532692,1574.9577283859253,1436.5172982215881,-0.016056951135396957,1575.4916667938232,1045.026183128357,-0.0702834352850914,1450.9371221065521,1269.391804933548,-0.10525768250226974,1366.5951490402222,1555.9456944465637,-0.11486507207155228,1789.9467945098877,1570.2279210090637,-0.035105008631944656,1850.312054157257,1132.3063373565674,-0.09659645706415176,1694.8855519294739,1367.8325414657593,-0.115455761551857,1591.650903224945,1631.966471672058,-0.11562969535589218,1971.3088274002075,1752.807855606079,-0.054910045117139816,1806.3325881958008,1569.4790482521057,-0.11691443622112274,1652.3045897483826,1829.8637866973877,-0.12697966396808624,1604.9110293388367,2057.6934814453125,-0.12285726517438889
M,1873.0704188346863,2673.1356382369995,-1.0353596735512838e-06,1554.2176365852356,2341.8052196502686,-0.01552063599228859,1587.8541469573975,1842.729091644287,-0.030021192505955696,1971.569538116455,1636.693775653839,-0.04866486042737961,2268.3151960372925,1482.0351898670197,-0.06996902823448181,1669.7911620140076,1601.3519167900085,-0.0007113872561603785,1607.1848273277283,1297.1643805503845,-0.050753429532051086,1503.953754901886,1520.5228328704834,-0.09280954301357269,1464.3538892269135,1784.7883701324463,-0.11591383814811707,1898.6256122589111,1606.161117553711,-0.02025899849832058,1772.7879881858826,1223.9218354225159,-0.07113480567932129,1647.3537683486938,1480.3168773651123,-0.10968804359436035,1622.7943897247314,1791.2228107452393,-0.1242714375257492,2141.6380405426025,1683.622419834137,-0.04485604539513588,2012.8793120384216,1211.1241221427917,-0.09999740868806839,1884.8251104354858,1498.1995224952698,-0.11712893098592758,1849.596083164215,1799.766182899475,-0.11824775487184525,2370.78058719635,1826.1051177978516,-0.06870434433221817,2087.2864723205566,1724.9910235404968,-0.12282441556453705,1994.2458271980286,2019.809603691101,-0.12852296233177185,2022.8038430213928,2245.849370956421,-0.1228303387761116
M,1440.3888881206512,2764.0846967697144,-1.4092574929236434e-06,1196.4068412780762,2551.8388152122498,-0.08189208805561066,1348.3250141143799,2032.7568054199219,-0.11921580135822296,1773.8656997680664,1878.0419826507568,-0.14614351093769073,2102.346181869507,1726.0140180587769,-0.16501377522945404,1134.062111377716,1671.6615557670593,-0.09036441147327423,1193.5517191886902,1352.8861999511719,-0.17289164662361145,1237.4984622001648,1764.470636844635,-0.21865586936473846,1232.4826419353485,2087.8279209136963,-0.24107427895069122,1450.6990313529968,1668.9680814743042,-0.0882529467344284,1509.0794563293457,1322.331815958023,-0.1820552498102188,1492.2974109649658,1833.2539200782776,-0.21677301824092865,1442.7151679992676,2101.7110347747803,-0.22145327925682068,1745.3845739364624,1765.279769897461,-0.09598252177238464,1871.0877299308777,1352.0419299602509,-0.19176754355430603,1791.3642525672913,1814.0383958816528,-0.19245070219039917,1717.8436517715454,2031.8845510482788,-0.17673644423484802,1988.2224798202515,1912.0461344718933,-0.10830366611480713,1949.7767686843872,1863.5401725769043,-0.18917177617549896,1829.6361565589905,2216.0199880599976,-0.19225674867630005,1769.7442173957825,2349.221706390381,-0.18273389339447021
M,984.1468334197998,2338.185131549835,-1.4259654790294007e-06,588.1043672561646,2170.768976211548,-0.09152920544147491,527.4901539087296,1841.6486978530884,-0.15759964287281036,806.8439662456512,1815.1944279670715,-0.2090396285057068,1098.918378353119,1842.9694175720215,-0.2579279839992523,753.2671093940735,1560.4344606399536,-0.1783878207206726,942.3223435878754,1420.2161729335785,-0.26613861322402954,1017.8121328353882,1880.56880235672,-0.3075651228427887,980.6475341320038,2264.1091346740723,-0.327968567609787,1116.5718734264374,1575.3538012504578,-0.17271660268306732,1294.5772111415863,1364.2449975013733,-0.2823324203491211,1324.2895603179932,1900.0173211097717,-0.3155447542667389,1212.771087884903,2294.1523790359497,-0.32058286666870117,1401.9250273704529,1642.213225364685,-0.1710963100194931,1583.0299258232117,1355.81973195076,-0.28014323115348816,1635.7619762420654,1770.0355052947998,-0.2992098927497864,1531.46892786026,2070.918381214142,-0.29520919919013977,1581.5119743347168,1758.0070495605469,-0.17107746005058289,1619.4739937782288,1825.505018234253,-0.26774710416793823,1499.4601607322693,2191.967189311981,-0.28912389278411865,1296.0070967674255,2436.770796775818,-0.29277196526527405
M,1334.6932232379913,2869.064748287201,-9.76079718384426e-07,1051.4391660690308,2583.749771118164,-0.04679156467318535,1152.191162109375,2031.0747027397156,-0.06457621604204178,1586.1343145370483,1792.9142117500305,-0.07998258620500565,1895.9916830062866,1607.6154112815857,-0.09168103337287903,1056.3915073871613,1728.4709215164185,-0.01007637195289135,1094.4972932338715,1354.9253940582275,-0.05893651768565178,1118.2877719402313,1629.144787788391,-0.09850306808948517,1117.217481136322,1928.0710816383362,-0.11866195499897003,1338.4191691875458,1745.0106739997864,-0.014876791276037693,1353.877454996109,1313.3743107318878,-0.06392378360033035,1328.2468020915985,1639.8151516914368,-0.09767702221870422,1303.7916719913483,1966.1768674850464,-0.1071804016828537,1599.7043251991272,1860.5639934539795,-0.029050689190626144,1671.4725494384766,1366.1407828330994,-0.08236265182495117,1593.7567949295044,1651.5787839889526,-0.09962958842515945,1551.1432886123657,1950.5669474601746,-0.10023435950279236,1841.447353363037,2041.1295890808105,-0.045827560126781464,1719.4726467132568,1883.2898139953613,-0.098917156457901,1607.075035572052,2144.5507407188416,-0.1074802428483963,1571.501612663269,2357.3103547096252,-0.1037905141711235
M,1192.6743686199188,2641.64936542511,-1.121112745749997e-06,842.3864543437958,2511.36714220047,-0.07455252856016159,711.5227282047272,2019.5927023887634,-0.09461361169815063,942.145049571991,1672.70028591156,-0.10742316395044327,1052.9312789440155,1464.3765091896057,-0.11049336940050125,735.0331842899323,1680.1491379737854,-0.02192896418273449,808.7455630302429,1328.3100128173828,-0.09251018613576889,937.9212856292725,1641.945719718933,-0.13309505581855774,971.3426828384399,1902.9135704040527,-0.147469624876976,1013.2330656051636,1628.6834478378296,-0.010003856383264065,1096.975028514862,1279.027819633484,-0.08928319811820984,1164.0641391277313,1688.3527636528015,-0.11553167551755905,1114.991694688797,1933.142066001892,-0.10864796489477158,1253.371775150299,1654.8986434936523,-0.013102585449814796,1345.285177230835,1322.9259252548218,-0.096826933324337,1350.553035736084,1715.8434391021729,-0.09604340046644211,1273.581862449646,1920.0371503829956,-0.07103155553340912,1473.8547205924988,1727.9534339904785,-0.021243421360850334,1516.363799571991,1580.6495547294617,-0.0845627710223198,1477.872222661972,1904.5504331588745,-0.07886728644371033,1381.580650806427,2078.9430141448975,-0.05707411468029022
N,105.96868395805359,226.35522484779358,-6.610906098103442e-07,76.15003734827042,202.56321132183075,-0.02534710429608822,70.08738815784454,163.02092373371124,-0.0374101921916008,88.97235244512558,139.2105668783188,-0.05419021472334862,110.88613420724869,126.84808671474457,-0.06586018204689026,76.39678567647934,144.29005980491638,0.005914570298045874,73.2613205909729,118.07490885257721,-0.06644890457391739,75.63526928424835,138.17395269870758,-0.10941493511199951,77.29778438806534,158.71132910251617,-0.12268601357936859,98.81322830915451,144.28281784057617,-0.009449739009141922,94.45688873529434,111.78132146596909,-0.08747577667236328,92.95396506786346,134.82235372066498,-0.11560012400150299,92.92726218700409,158.14903378486633,-0.10718458890914917,120.56887149810791,151.08200907707214,-0.03438502922654152,113.92538994550705,138.19333910942078,-0.1118699237704277,109.9313497543335,171.06717824935913,-0.1075710728764534,108.79907011985779,193.53090226650238,-0.07600335776805878,140.78877866268158,162.48464584350586,-0.061484843492507935,126.85281038284302,157.69366919994354,-0.11064750701189041,122.22878634929657,180.0134927034378,-0.09715182334184647,123.13099205493927,194.5028454065323,-0.06846167892217636
N,79.52055335044861,218.82079541683197,-3.439507452185353e-07,69.5730447769165,215.81722795963287,-0.03064948320388794,58.3561472594738,205.37009835243225,-0.05486726760864258,53.70539426803589,199.11806285381317,-0.07650097459554672,51.970288157463074,194.89562511444092,-0.09909329563379288,66.85355305671692,177.24160850048065,-0.04286681488156319,59.38529223203659,172.72399365901947,-0.09627729654312134,54.55653369426727,170.10752856731415,-0.1398017853498459,51.8687441945076,164.1881912946701,-0.16888725757598877,80.87766915559769,175.8841872215271,-0.048568323254585266,67.62845814228058,178.07507514953613,-0.10273580998182297,65.71190059185028,195.83556056022644,-0.11923468858003616,68.41608881950378,202.76111364364624,-0.12159506976604462,94.08364444971085,178.99824678897858,-0.059108667075634,79.20467108488083,182.35650658607483,-0.10900936275720596,77.30216532945633,200.1069337129593,-0.09280525147914886,81.41377568244934,206.79770410060883,-0.07119112461805344,106.18780553340912,185.08505821228027,-0.07278609275817871,92.73610264062881,187.211275100708,-0.10750994086265564,88.9861062169075,200.31462609767914,-0.09155784547328949,92.13779866695404,206.54462277889252,-0.07098901271820068
N,81.33658468723297,130.7265043258667,-1.3225435395725071e-06,65.70343226194382,114.68342542648315,-0.049551308155059814,68.37240904569626,85.29706299304962,-0.07272680848836899,87.4128520488739,72.08206504583359,-0.09365993738174438,105.95893263816833,66.95811599493027,-0.10500647872686386,67.71097630262375,70.24575769901276,-0.03585135191679001,71.33287489414215,51.74934267997742,-0.10795212537050247,73.7286239862442,70.59467732906342,-0.15144845843315125,73.50555807352066,88.25663030147552,-0.16817322373390198,83.20428729057312,72.15729653835297,-0.04125748947262764,86.272993683815,50.972288846969604,-0.12299003452062607,84.33602750301361,73.82808029651642,-0.14518509805202484,81.02344572544098,94.95193362236023,-0.1323118656873703,97.92158603668213,77.6146799325943,-0.0566859133541584,101.67823433876038,62.17799484729767,-0.1169072687625885,96.05579674243927,79.31868731975555,-0.11268121749162674,89.22158181667328,94.39371228218079,-0.0911710187792778,110.59451401233673,85.23244857788086,-0.0776008889079094,106.10499680042267,86.47958636283875,-0.10976260900497437,97.689950466156,100.97245573997498,-0.10056542605161667,91.4931982755661,111.47942841053009,-0.08418681472539902
N,55.17546683549881,130.88525533676147,-1.3726775023314985e-06,42.24107265472412,110.59106290340424,-0.0376657098531723,48.824192583560944,82.30732083320618,-0.06760840862989426,70.02430558204651,71.11611664295197,-0.09790611267089844,89.15100395679474,66.5071964263916,-0.12119963020086288,50.47900378704071,67.25242137908936,-0.04733934625983238,55.96102327108383,54.38127815723419,-0.12376666069030762,55.453039705753326,74.80025142431259,-0.17011886835098267,53.80448251962662,92.23360419273376,-0.18862035870552063,66.276316344738,72.55178242921829,-0.062062863260507584,71.72078043222427,55.48422038555145,-0.15515801310539246,66.13751202821732,78.88862192630768,-0.18460719287395477,60.27902662754059,100.16027390956879,-0.1742391437292099,80.27987480163574,80.41962683200836,-0.08323481678962708,84.16510820388794,70.09341269731522,-0.14754614233970642,76.63016617298126,88.36770057678223,-0.14245043694972992,68.79211664199829,103.29947769641876,-0.11743717640638351,91.44184291362762,89.24104571342468,-0.10762481391429901,84.02659893035889,90.99833965301514,-0.12884123623371124,74.7059315443039,104.25161719322205,-0.10876931995153427,68.85078996419907,112.76135444641113,-0.08471774309873581
N,84.09043550491333,138.206684589386,-1.2706617553703836e-06,66.88984036445618,125.2426028251648,-0.03034237213432789,64.59063291549683,99.88887906074524,-0.04703633487224579,76.78880095481873,82.34134912490845,-0.06741199642419815,90.21633267402649,71.16341292858124,-0.07561091333627701,66.16761088371277,83.71329009532928,-0.004979569930583239,61.93305552005768,63.557133078575134,-0.08136247098445892,61.67324781417847,80.52203357219696,-0.11211039125919342,64.36802297830582,92.5215482711792,-0.118523508310318,80.5431604385376,82.71984457969666,-0.021939843893051147,73.7487405538559,61.69413775205612,-0.1090926080942154,70.26646882295609,82.06263184547424,-0.12126002460718155,72.94371575117111,92.95866787433624,-0.0983397364616394,93.72179210186005,86.94477081298828,-0.05048422887921333,85.97323894500732,82.43604004383087,-0.1234363317489624,81.33772015571594,103.61673831939697,-0.09567286819219589,84.05112326145172,109.95715856552124,-0.05112188309431076,105.83477318286896,93.5613602399826,-0.08330940455198288,93.79546344280243,93.03869605064392,-0.11337167024612427,91.69491827487946,105.74421286582947,-0.084299236536026,96.43574059009552,107.55875408649445,-0.050140392035245895
N,30.965088307857513,133.64569544792175,-7.626107390024117e-07,18.506114557385445,121.56720757484436,-0.034517522901296616,20.552102476358414,97.42270410060883,-0.0560656413435936,36.25529408454895,85.43544709682465,-0.08156397193670273,51.40331983566284,79.68570291996002,-0.10076428949832916,23.324934393167496,82.4819952249527,-0.021231168881058693,24.257297068834305,68.22274625301361,-0.10033422708511353,23.387673497200012,83.08062851428986,-0.1455899029970169,21.798652410507202,96.88795208930969,-0.1601797491312027,36.30978316068649,84.33383703231812,-0.03780191019177437,35.501933097839355,67.50707924365997,-0.1283898502588272,31.379815936088562,84.12855863571167,-0.15505146980285645,29.430149495601654,100.37064850330353,-0.14208441972732544,48.58000427484512,90.12196362018585,-0.06444449722766876,47.60940670967102,84.73566770553589,-0.144340381026268,41.6182279586792,105.17999231815338,-0.1311461329460144,37.99848407506943,119.49115991592407,-0.0912117213010788,59.64067876338959,98.02308976650238,-0.09450753033161163,56.69586360454559,95.55046856403351,-0.12967385351657867,51.25453770160675,108.36376547813416,-0.1023034080862999,49.16232526302338,116.41513109207153,-0.06589971482753754
N,36.37116104364395,135.61007380485535,-1.1021007821909734e-06,18.218735978007317,119.77081596851349,-0.030815329402685165,17.554890364408493,93.9567893743515,-0.05439573526382446,33.45279470086098,78.91579270362854,-0.08241558074951172,48.67166429758072,69.95982527732849,-0.10411161929368973,22.26181849837303,80.82934319972992,-0.02391211874783039,20.44617086648941,61.08750253915787,-0.1004021093249321,17.906000465154648,76.04491710662842,-0.14220069348812103,18.21800172328949,90.26428163051605,-0.154994398355484,36.71862110495567,82.60099589824677,-0.041639454662799835,34.35193374752998,59.67205613851547,-0.1286536306142807,28.50012481212616,75.98126828670502,-0.15341998636722565,27.45785191655159,93.04481148719788,-0.13926923274993896,50.22130161523819,87.66767084598541,-0.06772726774215698,45.165494084358215,79.51287925243378,-0.14410702884197235,38.68424892425537,100.35215020179749,-0.1312406212091446,37.36801743507385,114.85669612884521,-0.09244098514318466,62.35153377056122,94.63884830474854,-0.09645530581474304,52.777330577373505,89.45362865924835,-0.13126042485237122,48.44481647014618,102.9901921749115,-0.10395845025777817,49.71355497837067,111.24925017356873,-0.06788697093725204
N,817.8168833255768,2527.2992849349976,-9.500506052972923e-07,520.5430090427399,2225.335657596588,-0.055308748036623,602.4338006973267,1698.5464096069336,-0.07756133377552032,990.4774725437164,1449.9450623989105,-0.10010839998722076,1332.0820927619934,1372.4420070648193,-0.11267514526844025,692.4375146627426,1364.8788928985596,-0.02168726921081543,845.6590175628662,993.4311211109161,-0.10551247745752335,846.807986497879,1296.477735042572,-0.15500935912132263,776.3295471668243,1598.4225869178772,-0.17103025317192078,992.4318194389343,1465.2506411075592,-0.02761075459420681,1169.4788932800293,1075.6924152374268,-0.11656589806079865,1085.4824781417847,1426.7405569553375,-0.14362521469593048,965.6124114990234,1715.2209877967834,-0.13183476030826569,1239.1494512557983,1643.323302268982,-0.046283651143312454,1367.5060272216797,1523.2871174812317,-0.1385546773672104,1149.64297413826,1938.1849765777588,-0.12542450428009033,971.1609184741974,2180.262565612793,-0.08307759463787079,1438.7871623039246,1861.2683415412903,-0.06962466984987259,1507.364273071289,1752.8509497642517,-0.11996965855360031,1331.230491399765,2004.5732259750366,-0.09210240095853806,1202.9712796211243,2151.351571083069,-0.05239344760775566
N,900.6354510784149,2645.29287815094,-1.2353516467555892e-06,519.6323990821838,2395.0231075286865,-0.08507072180509567,467.32351183891296,1870.1587915420532,-0.1347973495721817,920.1436042785645,1609.8831295967102,-0.17680220305919647,1345.1880812644958,1501.7720460891724,-0.20654451847076416,523.7490087747574,1480.039805173874,-0.09951826184988022,624.1569221019745,1169.975459575653,-0.21766297519207,681.1790764331818,1572.2903609275818,-0.2855316698551178,721.8508422374725,1876.4310479164124,-0.31895700097084045,916.912168264389,1458.7298333644867,-0.10569707304239273,1037.449836730957,1033.3976447582245,-0.24411189556121826,986.9369566440582,1537.1317863464355,-0.2861359119415283,946.9176828861237,1830.448865890503,-0.2801510691642761,1264.9782299995422,1564.296841621399,-0.12437020242214203,1353.4315824508667,1488.3266687393188,-0.23723667860031128,1185.8205199241638,1967.3137664794922,-0.22502192854881287,1061.8331730365753,2110.116720199585,-0.18711325526237488,1531.7482352256775,1722.1367955207825,-0.15124748647212982,1516.9796347618103,1804.294466972351,-0.2121637910604477,1345.9387421607971,2085.662305355072,-0.19568519294261932,1235.480546951294,2109.0896129608154,-0.16942520439624786
N,1125.0137686729431,2697.6596117019653,-1.0800529253174318e-06,847.5033938884735,2567.4152970314026,-0.07380616664886475,819.7268843650818,2157.1401357650757,-0.12086500227451324,1128.9119124412537,1833.5695266723633,-0.1578756421804428,1387.9797756671906,1627.0616054534912,-0.18752838671207428,748.1620609760284,1809.90332365036,-0.1133350059390068,907.0199131965637,1479.9056947231293,-0.19854117929935455,1033.2803428173065,1840.8150672912598,-0.24449974298477173,1071.955919265747,2158.8367223739624,-0.26682916283607483,1041.9477224349976,1821.4963674545288,-0.11626672744750977,1167.1172082424164,1410.8686745166779,-0.20961131155490875,1221.3987708091736,1807.9336881637573,-0.23703007400035858,1177.5707602500916,2111.959397792816,-0.237177774310112,1287.8571152687073,1916.9601202011108,-0.1268840730190277,1350.5447208881378,1610.9683513641357,-0.20963186025619507,1349.138081073761,1966.0359621047974,-0.20821376144886017,1264.5683884620667,2194.5292353630066,-0.1921631097793579,1481.6501140594482,2062.4510049819946,-0.14150865375995636,1514.4588947296143,2038.4514927864075,-0.19826623797416687,1460.1995944976807,2285.679817199707,-0.194279283285141,1358.7369918823242,2416.0274863243103,-0.1829160749912262
O,63.11434507369995,184.75671112537384,1.5426779782501399e-06,90.85174649953842,204.62310314178467,-0.12202449887990952,132.75721669197083,202.4887502193451,-0.15553902089595795,172.19369113445282,197.50183820724487,-0.15200521051883698,191.40663743019104,180.41560053825378,-0.13479433953762054,111.3705188035965,136.68031990528107,-0.16764189302921295,160.78753769397736,126.39427185058594,-0.1916382908821106,180.1505833864212,147.82358705997467,-0.18885333836078644,187.08522617816925,168.07159781455994,-0.17687098681926727,106.889508664608,124.726802110672,-0.09378024190664291,160.6740653514862,116.23914539813995,-0.12552130222320557,181.0714602470398,143.47778260707855,-0.13387352228164673,184.8655343055725,167.4620807170868,-0.13286122679710388,107.73652046918869,123.09505045413971,-0.02109089121222496,153.5487323999405,117.85668879747391,-0.04159015789628029,172.63272404670715,140.59261977672577,-0.06293715536594391,178.67498099803925,160.1845622062683,-0.07216524332761765,110.74461787939072,125.23895502090454,0.04538390040397644,145.09956538677216,124.15117025375366,0.03242764621973038,163.21992874145508,139.28845524787903,0.01353433821350336,173.65415394306183,155.74762225151062,0.0038437300827354193
O,78.05861532688141,190.49395620822906,1.383759581585764e-06,95.64779698848724,194.5289969444275,-0.19135084748268127,128.14761698246002,182.7986240386963,-0.24419280886650085,160.51848232746124,172.04518616199493,-0.24425911903381348,182.67929553985596,154.47402000427246,-0.22659912705421448,103.26805710792542,122.50678986310959,-0.23577339947223663,137.58660852909088,103.51833701133728,-0.28922179341316223,164.11806643009186,121.39575183391571,-0.3091539144515991,179.03250455856323,140.89594781398773,-0.31448134779930115,110.07807403802872,119.15457248687744,-0.13908639550209045,150.63706040382385,98.24530780315399,-0.19769816100597382,173.46373200416565,121.09740078449249,-0.22336061298847198,179.7238141298294,143.15161108970642,-0.23491421341896057,121.25277519226074,120.63823640346527,-0.05143403634428978,156.06969594955444,103.93441468477249,-0.10527034848928452,171.79524898529053,123.89182299375534,-0.1396474987268448,176.52557790279388,139.90139961242676,-0.1554507464170456,131.29599392414093,122.62902408838272,0.02326294407248497,155.86420893669128,115.19407480955124,-0.02734973281621933,169.35142874717712,126.79040431976318,-0.06776589155197144,175.76155066490173,136.4039033651352,-0.09061180800199509
O,35.79608425498009,141.63138270378113,1.3302172874318785e-06,54.112569987773895,138.17442655563354,-0.1848670095205307,69.50820833444595,122.8588342666626,-0.27071091532707214,85.7602447271347,106.02511167526245,-0.313084214925766,90.29171168804169,92.39606559276581,-0.3361127972602844,25.42789578437805,96.3938981294632,-0.25756826996803284,44.64633911848068,61.494407057762146,-0.32074037194252014,67.06025451421738,63.24726641178131,-0.3328140079975128,78.94333004951477,72.43371605873108,-0.3216918706893921,18.657738715410233,91.95800721645355,-0.1639689803123474,43.48314106464386,60.34445017576218,-0.21765989065170288,66.20911359786987,65.37513434886932,-0.2248980551958084,76.77378952503204,76.94379687309265,-0.21982558071613312,18.937917798757553,89.31238353252411,-0.07490824162960052,43.00617724657059,63.23845982551575,-0.11893210560083389,61.10084652900696,68.57974827289581,-0.12543363869190216,69.91430819034576,79.5239120721817,-0.11997944116592407,22.965044528245926,88.40822875499725,0.0025090021081268787,41.87208116054535,69.08089220523834,-0.03625590726733208,56.55479282140732,71.29638344049454,-0.04863710328936577,64.66067880392075,78.2375693321228,-0.046665433794260025
